id,focus,signal,slack,drag,confidence,score,lane
l001,join width,35,33,6,25,244,ship
l002,constraint risk,35,34,6,55,306,ship
l003,plan drift,35,35,6,85,368,ship
l004,index fit,35,36,18,25,226,ship
l005,join width,35,37,18,55,288,ship
l006,constraint risk,35,38,18,85,350,ship
l007,plan drift,35,39,34,25,200,ship
l008,index fit,35,40,34,55,262,ship
l009,join width,35,41,34,85,324,ship
l010,constraint risk,60,42,6,25,362,ship
l011,plan drift,60,43,6,55,424,ship
l012,index fit,60,44,6,85,486,ship
l013,join width,60,45,18,25,344,ship
l014,constraint risk,60,46,18,55,406,ship
l015,plan drift,60,47,18,85,468,ship
l016,index fit,60,48,34,25,318,ship
l017,join width,60,32,34,55,346,ship
l018,constraint risk,60,33,34,85,408,ship
l019,plan drift,85,34,6,25,446,ship
l020,index fit,85,35,6,55,508,ship
l021,join width,85,36,6,85,570,ship
l022,constraint risk,85,37,18,25,428,ship
l023,plan drift,85,38,18,55,490,ship
l024,index fit,85,39,18,85,552,ship
l025,join width,85,40,34,25,402,ship
l026,constraint risk,85,41,34,55,464,ship
l027,plan drift,85,42,34,85,526,ship
